"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-12","85","H,,S","96",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-13","84","H,,S","97",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-14","85","H,,S","94",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-15","85","H,,S","96",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-16","86","H,,S","93",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-17","85","H,,S","93",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-18","80","H,,S","92",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-19","83","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-20","84","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-21","83","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-22","85","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-23","83","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-24","82","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-25","83","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-26","83","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-27","82","H,,S","90",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-28","83","H,,S","90",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-29","82","H,,S","90",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-09-30","82","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-01","83","H,,S","90",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-02","84","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-03","85","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-04","85","H,,S","94",",,S","74",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-05","85","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-06","84","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-07","83","H,,S","91",",,S","73",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-08","84","H,,S","91",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-09","83","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-10","82","H,,S","91",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-11","85","H,,S","90",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-12","83","H,,S","91",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-13","82","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-14","82","H,,S","92",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-15","82","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-16","82","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-17","81","H,,S","89",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-18","82","H,,S","91",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-19","81","H,,S","91",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-20","83","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-21","83","H,,S","91",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-22","82","H,,S","90",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-23","82","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-24","80","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-25","79","H,,S","87",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-26","80","H,,S","87",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-27","81","H,,S","86",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-28","81","H,,S","89",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-30","85","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-10-31","80","H,,S","88",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-01","78","H,,S","87",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-02","77","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-03","78","H,,S","84",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-04","79","H,,S","85",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-05","79","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-06","80","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-07","80","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-09","80","H,,S","86",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-10","78","H,,S","86",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-11","79","H,,S","86",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-12","81","H,,S","86",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-13","78","H,,S","90",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-14","79","H,,S","89",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-15","83","H,,S","88",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-16","79","H,,S","88",",,S","72",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-17","82","H,,S","89",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-18","72","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-19","82","H,,S","88",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-20","80","H,,S","88",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-21","80","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-22","78","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-23","78","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-24","78","H,,S","89",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-25","80","H,,S","91",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-26","80","H,,S","90",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-27","80","H,,S","89",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-28","78","H,,S","88",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-11-29","77","H,,S","87",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-01","77","H,,S","91",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-02","79","H,,S","86",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-03","79","H,,S","89",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-04","81","H,,S","89",",,S","70",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-05","78","H,,S","92",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-06","78","H,,S","88",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-07","79","H,,S","88",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-08","78","H,,S","91",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-09","78","H,,S","90",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-10","79","H,,S","90",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-11","76","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-12","77","H,,S","86",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-13","77","H,,S","88",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-14","78","H,,S","88",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-15","77","H,,S","85",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-16","76","H,,S","85",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-17","76","H,,S","85",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-18","77","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-19","77","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-20","78","H,,S","87",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-21","76","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-22","77","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-23","78","H,,S","89",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-24","78","H,,S","88",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-25","78","H,,S","88",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-26","78","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-27","76","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-28","76","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-29","78","H,,S","85",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-30","78","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2000-12-31","75","H,,S","85",",,S","71",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-01","75","H,,S","81",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-02","77","H,,S","86",",,S","61",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-03","76","H,,S","86",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-04","76","H,,S","85",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-05","72","H,,S","83",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-06","75","H,,S","82",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-07","75","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-08","73","H,,S","85",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-10","76","H,,S","85",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-11","77","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-12","72","H,,S","82",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-13","74","H,,S","83",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-14","75","H,,S","85",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-15","75","H,,S","82",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-16","75","H,,S","82",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-17","75","H,,S","83",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-18","75","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-19","75","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-20","78","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-21","76","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-22","75","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-23","78","H,,S","88",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-24","75","H,,S","90",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-25","74","H,,S","82",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-26","74","H,,S","81",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-27","71","H,,S","79",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-28","72","H,,S","80",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-29","74","H,,S","81",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-30","75","H,,S","81",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-01-31","75","H,,S","85",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-01","73","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-02","75","H,,S","86",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-03","76","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-04","76","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-05","76","H,,S","86",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-06","76","H,,S","87",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-07","77","H,,S","86",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-08","77","H,,S","86",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-09","77","H,,S","85",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-10","77","H,,S","84",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-11","75","H,,S","84",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-12","75","H,,S","84",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-13","76","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-14","74","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-15","76","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-16","76","H,,S","86",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-17","76","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-18","77","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-19","76","H,,S","85",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-20","75","H,,S","85",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-21","77","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-22","76","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-23","75","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-24","75","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-25","74","H,,S","83",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-26","74","H,,S","82",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-27","74","H,,S","82",",,S","63",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-02-28","73","H,,S","82",",,S","61",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-01","74","H,,S","83",",,S","61",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-02","76","H,,S","85",",,S","62",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-03","76","H,,S","85",",,S","64",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-04","78","H,,S","89",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-05","75","H,,S","89",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-06","74","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-07","74","H,,S","81",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-08","74","H,,S","81",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-09","75","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-10","77","H,,S","90",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-11","77","H,,S","90",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-12","78","H,,S","90",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-13","77","H,,S","90",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-14","76","H,,S","88",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-15","78","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-16","78","H,,S","88",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-17","77","H,,S","86",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-18","77","H,,S","88",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-19","76","H,,S","85",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-20","78","H,,S",,,,
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-21","78","H,,S","91",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-22","77","H,,S","87",",,S","65",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-23","76","H,,S","86",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-24","71","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-25","74","H,,S","86",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-26","78","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-27","79","H,,S","87",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-28","77","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-29","78","H,,S","87",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-30","79","H,,S","88",",,S","67",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-03-31","78","H,,S","90",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-01","79","H,,S","91",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-02","78","H,,S","91",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-03","78","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-04","76","H,,S","86",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-05","74","H,,S","82",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-06","77","H,,S","83",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-07","78","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-08","78","H,,S","87",",,S","69",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-09","75","H,,S","87",",,S","68",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-10","78","H,,S","85",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-11","77","H,,S","87",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-12","77","H,,S","86",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-13","78","H,,S","87",",,S","66",",,S"
"DRM00078458","PUERTO PLATA, DR","19.75","-70.55","5.0","2001-04-14","78","H,,S","86",",,S","66",",,S"
